Instance ID,Pattern,mg-ca,mg-ce,Number of Classes,cg-na,cg-npm,TD,Minor,Major,Critical
490,(Object)Adapter,109,17,2,11,77,6,0,6,0
491,(Object)Adapter,109,20,2,13,77,5,0,5,0
492,(Object)Adapter,66,105,2,31,76,2,0,1,0
493,(Object)Adapter,89,166,2,141,95,28,0,10,18
494,(Object)Adapter,18,36,2,15,11,0,0,0,0
495,(Object)Adapter,32,20,2,12,16,0,0,0,0
496,(Object)Adapter,8,8,2,0,8,1,0,0,1
497,(Object)Adapter,22,25,2,19,17,1,0,1,0
498,(Object)Adapter,4,21,2,21,19,1,0,1,0
499,(Object)Adapter,13,28,1,24,14,0,0,0,0
500,(Object)Adapter,13,28,1,22,13,0,0,0,0
501,(Object)Adapter,12,25,2,8,12,0,0,0,0
502,(Object)Adapter,12,15,2,5,12,0,0,0,0
503,(Object)Adapter,67,166,2,141,99,28,0,10,18
504,(Object)Adapter,3,86,2,32,12,1,0,0,1
505,(Object)Adapter,4,78,2,21,5,5,0,1,4
506,(Object)Adapter,4,3,1,2,6,0,0,0,0
507,(Object)Adapter,734,10,2,4,34,2,0,0,1
508,(Object)Adapter,603,9,2,6,34,0,0,0,0
509,(Object)Adapter,733,10,2,5,33,0,0,0,0
510,(Object)Adapter,128,38,2,21,27,0,0,0,0
511,(Object)Adapter,734,10,2,4,32,0,0,0,0
512,(Object)Adapter,60,17,2,8,48,0,0,0,0
513,(Object)Adapter,29,22,2,11,6,0,0,0,0
514,(Object)Adapter,2,20,2,0,12,18,1,13,4
515,(Object)Adapter,158,42,2,23,24,1,0,0,1
516,(Object)Adapter,13,45,2,35,48,0,0,0,0
517,(Object)Adapter,11,30,2,23,51,0,0,0,0
518,(Object)Adapter,135,7,2,1,16,0,0,0,0
519,(Object)Adapter,192,166,2,141,107,28,0,10,18
520,(Object)Adapter,158,92,2,48,49,1,0,0,1
521,(Object)Adapter,2,11,2,10,30,0,0,0,0
522,(Object)Adapter,14,14,2,8,11,0,0,0,0
523,(Object)Adapter,2,24,2,26,34,0,0,0,0
524,(Object)Adapter,5,13,2,10,10,0,0,0,0
525,(Object)Adapter,59,33,2,9,49,1,0,1,0
526,(Object)Adapter,3,8,2,16,12,0,0,0,0
527,(Object)Adapter,162,29,2,12,23,1,0,0,1
528,(Object)Adapter,157,34,2,14,25,1,0,0,1
529,(Object)Adapter,67,89,2,24,78,2,0,1,0
530,(Object)Adapter,1,17,1,7,6,0,0,0,0
531,(Object)Adapter,756,20,2,11,60,0,0,0,0
532,(Object)Adapter,755,21,2,3,58,0,0,0,0
533,(Object)Adapter,755,33,2,17,60,0,0,0,0
534,(Object)Adapter,1,27,1,24,5,0,0,0,0
535,(Object)Adapter,36,3,2,3,1,2,0,1,0
536,(Object)Adapter,36,38,2,19,4,1,0,0,1
537,(Object)Adapter,35,33,2,41,11,0,0,0,0
538,(Object)Adapter,21,11,2,4,12,0,0,0,0
539,(Object)Adapter,50,14,2,3,7,0,0,0,0
540,(Object)Adapter,4,12,2,9,12,0,0,0,0
541,(Object)Adapter,56,16,2,6,10,0,0,0,0
542,(Object)Adapter,8,46,2,25,17,1,0,1,0
543,(Object)Adapter,5,19,2,17,11,0,0,0,0
544,(Object)Adapter,38,21,2,20,16,0,0,0,0
545,(Object)Adapter,38,21,2,20,16,0,0,0,0
546,(Object)Adapter,159,17,2,11,26,0,0,0,0
547,(Object)Adapter,159,19,2,17,26,0,0,0,0
548,(Object)Adapter,179,19,2,10,29,0,0,0,0
549,(Object)Adapter,7,3,2,2,9,0,0,0,0
550,(Object)Adapter,110,13,2,8,74,0,0,0,0
551,(Object)Adapter,733,24,2,9,34,0,0,0,0
552,(Object)Adapter,128,21,2,10,9,0,0,0,0
553,(Object)Adapter,6,42,2,17,14,0,0,0,0
554,(Object)Adapter,5,15,2,10,14,6,0,6,0
555,(Object)Adapter,4,18,2,12,14,5,0,5,0
556,(Object)Adapter,11,53,2,44,32,1,0,0,1
557,(Object)Adapter,18,20,2,12,34,0,0,0,0
558,(Object)Adapter,7,3,2,3,7,0,0,0,0
559,(Object)Adapter,12,35,2,28,28,1,0,1,0
560,(Object)Adapter,734,8,2,3,31,23,4,14,5
561,(Object)Adapter,603,6,2,4,30,23,4,14,5
562,(Object)Adapter,3,16,2,8,7,0,0,0,0
563,(Object)Adapter,21,18,2,4,11,2,1,0,1
564,(Object)Adapter,734,23,2,4,32,0,0,0,0
565,(Object)Adapter,14,14,2,5,17,0,0,0,0
566,(Object)Adapter,30,39,2,12,13,0,0,0,0
567,(Object)Adapter,180,14,2,5,32,15,5,1,9
568,(Object)Adapter,157,35,2,17,37,0,0,0,0
569,(Object)Adapter,158,6,2,4,20,0,0,0,0
570,(Object)Adapter,2,26,2,18,39,0,0,0,0
571,(Object)Adapter,14,2,2,3,2,1,0,1,0
572,(Object)Adapter,14,10,2,10,9,0,0,0,0
573,(Object)Adapter,19,39,2,105,155,0,0,0,0
574,(Object)Adapter,63,166,2,141,99,28,0,10,18
575,(Object)Adapter,79,178,2,153,107,28,0,10,18
576,(Object)Adapter,25,105,2,60,41,1,0,0,1
577,(Object)Adapter,2,13,2,9,12,0,0,0,0
578,(Object)Adapter,66,104,2,36,90,2,0,1,0
579,(Object)Adapter,4,20,2,15,45,0,0,0,0
580,(Object)Adapter,66,7,2,0,26,21,12,8,1
581,(Object)Adapter,66,7,2,0,26,21,12,8,1
582,(Object)Adapter,1,35,2,18,26,0,0,0,0
583,(Object)Adapter,35,35,2,17,21,0,0,0,0
584,(Object)Adapter,159,44,2,43,21,1,0,1,0
585,(Object)Adapter,5,0,2,0,1,1,0,1,0
586,(Object)Adapter,158,16,2,5,18,0,0,0,0
587,(Object)Adapter,157,16,2,10,18,0,0,0,0
588,(Object)Adapter,18,3,2,1,3,0,0,0,0
589,(Object)Adapter,61,8,2,8,29,0,0,0,0
590,(Object)Adapter,61,8,2,8,29,0,0,0,0
591,(Object)Adapter,35,17,2,13,44,0,0,0,0
592,(Object)Adapter,35,21,2,13,43,0,0,0,0
593,(Object)Adapter,2,10,2,6,8,0,0,0,0
594,(Object)Adapter,157,22,2,11,27,0,0,0,0
595,(Object)Adapter,50,22,2,11,11,0,0,0,0
596,(Object)Adapter,7,34,2,15,16,0,0,0,0
597,(Object)Adapter,16,14,2,1,22,0,0,0,0
598,(Object)Adapter,50,5,2,1,3,0,0,0,0
599,(Object)Adapter,798,4,2,2,30,0,0,0,0
600,(Object)Adapter,755,24,2,8,54,0,0,0,0
601,(Object)Adapter,58,6,2,13,17,0,0,0,0
602,(Object)Adapter,3,15,2,8,6,0,0,0,0
603,(Object)Adapter,7,24,2,14,43,0,0,0,0
604,(Object)Adapter,44,22,2,20,35,0,0,0,0
605,(Object)Adapter,128,11,2,7,11,0,0,0,0
606,(Object)Adapter,38,17,2,10,5,1,0,1,0
607,Decorator,33,9,4,2,11,0,0,0,0
608,Decorator,11,23,4,43,24,0,0,0,0
609,Decorator,169,15,7,11,61,0,0,0,0
610,Decorator,169,15,7,11,61,0,0,0,0
611,Decorator,25,34,15,46,36,2,0,0,2
612,Decorator,25,34,15,46,36,2,0,0,2
613,Decorator,25,34,15,46,37,2,0,0,2
614,Decorator,140,173,35,209,310,0,0,0,0
615,Decorator,145,173,34,211,307,0,0,0,0
616,Decorator,142,173,33,208,308,0,0,0,0
617,Decorator,142,173,33,208,308,0,0,0,0
618,Decorator,142,176,34,211,316,0,0,0,0
619,Decorator,141,177,34,220,320,0,0,0,0
620,Decorator,139,173,32,208,309,0,0,0,0
621,Decorator,141,174,34,216,319,0,0,0,0
622,Decorator,138,174,33,214,319,0,0,0,0
623,Decorator,142,173,33,208,308,0,0,0,0
624,Decorator,142,173,33,208,307,0,0,0,0
625,Decorator,145,173,34,211,308,0,0,0,0
626,Decorator,145,173,35,211,313,25,1,1,23
627,Decorator,665,38,4,18,557,4,1,0,3
628,Decorator,135,27,3,7,31,2,0,0,2
629,Decorator,135,43,3,13,30,2,0,0,2
630,Decorator,135,39,3,8,29,2,0,0,2
631,Decorator,135,28,3,7,28,2,0,0,2
632,Decorator,135,42,3,17,33,2,0,0,2
633,Decorator,135,22,3,8,31,2,0,0,2
634,Decorator,135,37,3,12,29,2,0,0,2
635,Decorator,135,40,3,12,29,2,0,0,2
636,Decorator,135,29,3,9,36,2,0,0,2
637,Decorator,131,39,7,10,35,2,0,0,2
638,Decorator,30,54,18,63,183,0,0,0,0
639,Decorator,100,44,5,27,70,0,0,0,0
640,Decorator,99,44,5,28,69,0,0,0,0
641,Decorator,112,59,56,139,558,0,0,0,0
642,Decorator,27,21,3,6,23,0,0,0,0
643,Decorator,69,882,489,145,1129,2,0,0,2
644,Decorator,69,882,489,145,1129,2,0,0,2
645,Decorator,4,36,4,29,16,0,0,0,0
646,Decorator,21,10,3,4,23,0,0,0,0
647,Decorator,156,26,4,29,105,1,0,0,1
648,Decorator,10,7,4,8,25,0,0,0,0
649,Decorator,6,19,4,1,26,2,2,0,0
650,State,24,23,2,39,56,1,0,1,0
651,State,3,15,1,5,2,0,0,0,0
652,State,4,15,2,5,2,0,0,0,0
653,State,1,28,2,17,47,28,0,10,18
654,State,413,17,1,29,75,0,0,0,0
655,State,2,29,2,16,5,13,0,9,4
656,State,3,14,2,15,3,0,0,0,0
657,State,756,30,2,5,58,0,0,0,0
658,State,756,20,2,2,54,0,0,0,0
659,State,755,22,2,3,57,0,0,0,0
660,State,755,21,2,3,84,0,0,0,0
661,State,756,22,2,2,54,0,0,0,0
662,State,756,20,2,2,54,0,0,0,0
663,State,756,21,2,3,53,0,0,0,0
664,State,756,21,2,3,55,0,0,0,0
665,State,756,22,2,2,53,0,0,0,0
666,State,756,22,2,2,53,0,0,0,0
667,State,756,27,2,7,57,0,0,0,0
668,State,756,23,2,2,53,0,0,0,0
669,State,756,23,2,3,54,0,0,0,0
670,State,756,23,2,2,53,0,0,0,0
671,State,756,23,2,2,53,0,0,0,0
672,State,756,20,2,1,53,0,0,0,0
673,State,756,20,2,2,54,0,0,0,0
674,State,756,19,2,1,52,0,0,0,0
675,State,756,19,2,1,52,0,0,0,0
676,State,756,19,2,1,52,0,0,0,0
677,State,756,19,2,1,52,0,0,0,0
678,State,756,19,2,1,52,0,0,0,0
679,State,756,19,2,1,52,0,0,0,0
680,State,756,22,2,1,57,0,0,0,0
681,State,756,19,2,1,52,0,0,0,0
682,State,756,19,2,1,52,0,0,0,0
683,State,756,19,2,1,52,0,0,0,0
684,State,756,19,2,1,52,0,0,0,0
685,State,756,19,2,1,52,0,0,0,0
686,State,756,19,2,1,52,0,0,0,0
687,State,756,20,2,1,52,0,0,0,0
688,State,756,19,2,1,52,0,0,0,0
689,State,756,19,2,1,52,0,0,0,0
690,State,756,19,2,1,52,0,0,0,0
691,State,756,20,2,1,52,0,0,0,0
692,State,756,20,2,1,52,0,0,0,0
693,State,756,19,2,1,52,0,0,0,0
694,State,756,19,2,1,52,0,0,0,0
695,State,756,20,2,1,52,0,0,0,0
696,State,756,32,2,5,59,0,0,0,0
697,State,756,19,2,1,52,0,0,0,0
698,State,756,19,2,1,52,0,0,0,0
699,State,756,20,2,1,52,0,0,0,0
700,State,756,19,2,1,52,0,0,0,0
701,State,756,19,2,1,52,0,0,0,0
702,State,756,31,2,6,59,0,0,0,0
703,State,756,19,2,1,52,0,0,0,0
704,State,756,19,2,1,52,0,0,0,0
705,State,756,20,2,1,52,0,0,0,0
706,State,756,19,2,1,52,0,0,0,0
707,State,756,19,2,1,52,0,0,0,0
708,State,756,20,2,2,52,0,0,0,0
709,State,756,20,2,2,52,0,0,0,0
710,State,756,20,2,2,52,0,0,0,0
711,State,756,20,2,2,52,0,0,0,0
712,State,756,20,2,2,52,0,0,0,0
713,State,756,20,2,2,52,0,0,0,0
714,State,756,20,2,2,52,0,0,0,0
715,State,756,20,2,2,52,0,0,0,0
716,State,756,20,2,2,52,0,0,0,0
717,State,756,20,2,2,52,0,0,0,0
718,State,756,20,2,1,52,0,0,0,0
719,State,756,20,2,1,52,0,0,0,0
720,State,756,20,2,1,52,0,0,0,0
721,State,756,20,2,1,52,0,0,0,0
722,State,756,20,2,1,52,0,0,0,0
723,State,756,20,2,1,52,0,0,0,0
724,State,756,20,2,3,54,0,0,0,0
725,State,756,20,2,1,52,0,0,0,0
726,State,756,20,2,1,52,0,0,0,0
727,State,756,19,2,1,52,0,0,0,0
728,State,756,19,2,1,52,0,0,0,0
729,State,756,19,2,1,52,0,0,0,0
730,State,756,22,2,1,53,0,0,0,0
731,State,756,22,2,1,53,0,0,0,0
732,State,756,22,2,1,53,0,0,0,0
733,State,756,22,2,1,53,0,0,0,0
734,State,756,20,2,1,52,0,0,0,0
735,State,756,32,2,5,59,0,0,0,0
736,State,756,19,2,1,52,0,0,0,0
737,State,756,19,2,1,52,0,0,0,0
738,State,756,19,2,1,52,0,0,0,0
739,State,756,19,2,1,52,0,0,0,0
740,State,756,19,2,1,52,0,0,0,0
741,State,756,20,2,1,52,0,0,0,0
742,State,756,19,2,1,52,0,0,0,0
743,State,756,22,2,1,52,0,0,0,0
744,State,756,21,2,1,52,0,0,0,0
745,State,756,21,2,1,52,0,0,0,0
746,State,756,21,2,3,57,0,0,0,0
747,State,756,22,2,1,53,0,0,0,0
748,State,756,21,2,1,52,0,0,0,0
749,State,756,30,2,4,58,0,0,0,0
750,State,756,23,2,1,53,0,0,0,0
751,State,756,20,2,1,52,0,0,0,0
752,State,756,19,2,1,52,0,0,0,0
753,State,756,22,2,1,52,0,0,0,0
754,State,756,21,2,1,52,0,0,0,0
755,State,756,21,2,1,52,0,0,0,0
756,State,756,21,2,1,52,0,0,0,0
757,State,756,20,2,1,52,0,0,0,0
758,State,756,20,2,1,52,0,0,0,0
759,State,756,20,2,1,52,0,0,0,0
760,State,756,19,2,1,52,0,0,0,0
761,State,756,19,2,1,52,0,0,0,0
762,State,756,20,2,1,52,0,0,0,0
763,State,756,32,2,5,59,0,0,0,0
764,State,756,20,2,3,55,0,0,0,0
765,State,756,22,2,2,53,0,0,0,0
766,State,756,21,2,2,53,0,0,0,0
767,State,756,21,2,2,53,0,0,0,0
768,State,756,22,2,2,53,0,0,0,0
769,State,756,22,2,2,53,0,0,0,0
770,State,756,22,2,2,53,0,0,0,0
771,State,756,21,2,2,53,0,0,0,0
772,State,756,21,2,2,53,0,0,0,0
773,State,756,21,2,4,53,0,0,0,0
774,State,756,22,2,2,53,0,0,0,0
775,State,756,22,2,2,53,0,0,0,0
776,State,756,20,2,2,54,0,0,0,0
777,State,756,21,2,2,54,0,0,0,0
778,State,756,21,2,2,54,0,0,0,0
779,State,756,21,2,2,54,0,0,0,0
780,State,756,21,2,2,55,0,0,0,0
781,State,756,22,2,1,53,0,0,0,0
782,State,756,22,2,1,53,0,0,0,0
783,State,756,22,2,1,53,0,0,0,0
784,State,756,22,2,1,53,0,0,0,0
785,State,756,22,2,1,53,0,0,0,0
786,State,756,22,2,1,53,0,0,0,0
787,State,756,22,2,1,53,0,0,0,0
788,State,756,22,2,1,53,0,0,0,0
789,State,756,22,2,1,53,0,0,0,0
790,State,756,22,2,1,53,0,0,0,0
791,State,755,19,2,2,53,0,0,0,0
792,State,755,20,2,3,53,0,0,0,0
793,State,756,22,2,1,53,0,0,0,0
794,State,756,22,2,4,53,0,0,0,0
795,State,756,22,2,4,54,0,0,0,0
796,State,756,22,2,3,55,0,0,0,0
797,State,756,22,2,3,55,0,0,0,0
798,State,756,22,2,4,53,0,0,0,0
799,State,756,22,2,4,54,0,0,0,0
800,State,756,19,2,3,57,0,0,0,0
801,State,756,21,2,3,57,0,0,0,0
802,State,756,24,2,4,53,0,0,0,0
803,State,756,25,2,1,53,0,0,0,0
804,State,756,25,2,6,54,0,0,0,0
805,State,756,25,2,5,54,0,0,0,0
806,State,756,22,2,1,53,0,0,0,0
807,State,756,24,2,3,53,0,0,0,0
808,State,756,24,2,2,54,0,0,0,0
809,State,756,24,2,2,54,0,0,0,0
810,State,756,22,2,1,53,0,0,0,0
811,State,756,22,2,1,53,0,0,0,0
812,State,756,20,2,2,53,0,0,0,0
813,State,756,20,2,2,53,0,0,0,0
814,State,756,21,2,6,53,0,0,0,0
815,State,756,21,2,2,53,0,0,0,0
816,State,756,20,2,2,53,0,0,0,0
817,State,756,21,2,2,53,0,0,0,0
818,State,756,20,2,1,53,0,0,0,0
819,State,756,21,2,2,53,0,0,0,0
820,State,756,20,2,1,53,0,0,0,0
821,State,756,20,2,3,53,0,0,0,0
822,State,756,20,2,3,53,0,0,0,0
823,State,756,23,2,3,53,0,0,0,0
824,State,756,22,2,3,58,0,0,0,0
825,State,755,24,2,2,58,0,0,0,0
826,State,755,27,2,4,62,0,0,0,0
827,State,755,27,2,4,62,0,0,0,0
828,State,755,27,2,4,62,0,0,0,0
829,State,755,28,2,4,62,0,0,0,0
830,State,755,28,2,4,62,0,0,0,0
831,State,755,28,2,4,60,0,0,0,0
832,State,755,23,2,2,58,0,0,0,0
833,State,755,23,2,2,58,0,0,0,0
834,State,755,24,2,2,57,0,0,0,0
835,State,755,23,2,2,58,0,0,0,0
836,State,755,23,2,2,58,0,0,0,0
837,State,755,23,2,2,61,0,0,0,0
838,State,755,23,2,2,61,0,0,0,0
839,State,755,23,2,2,61,0,0,0,0
840,State,755,23,2,2,61,0,0,0,0
841,State,755,24,2,2,59,0,0,0,0
842,State,755,24,2,2,58,0,0,0,0
843,State,755,23,2,2,58,0,0,0,0
844,State,755,24,2,2,57,0,0,0,0
845,State,755,23,2,2,58,0,0,0,0
846,State,755,24,2,5,62,0,0,0,0
847,State,755,23,2,3,56,0,0,0,0
848,State,755,24,2,2,58,0,0,0,0
849,State,755,23,2,2,56,0,0,0,0
850,State,755,24,2,2,56,0,0,0,0
851,State,755,23,2,2,57,0,0,0,0
852,State,755,23,2,2,57,0,0,0,0
853,State,755,24,2,2,58,0,0,0,0
854,State,755,24,2,2,57,0,0,0,0
855,State,755,28,2,4,62,0,0,0,0
856,State,755,24,2,2,56,0,0,0,0
857,State,755,23,2,2,56,0,0,0,0
858,State,755,24,2,2,56,0,0,0,0
859,State,755,23,2,2,57,0,0,0,0
860,State,755,23,2,2,57,0,0,0,0
861,State,755,24,2,2,58,0,0,0,0
862,State,755,24,2,2,57,0,0,0,0
863,State,755,28,2,4,62,0,0,0,0
864,State,755,24,2,2,56,0,0,0,0
865,State,755,24,2,2,58,0,0,0,0
866,State,755,24,2,2,58,0,0,0,0
867,State,756,23,2,5,59,0,0,0,0
868,State,755,24,2,2,58,0,0,0,0
869,State,755,23,2,2,58,0,0,0,0
870,State,755,24,2,2,58,0,0,0,0
871,State,755,24,2,2,59,0,0,0,0
872,State,755,24,2,2,58,0,0,0,0
873,State,756,22,2,2,56,0,0,0,0
874,State,756,20,2,2,54,0,0,0,0
875,State,756,20,2,2,54,0,0,0,0
876,State,756,21,2,2,54,0,0,0,0
877,State,756,21,2,2,54,0,0,0,0
878,State,756,21,2,2,54,0,0,0,0
879,State,756,21,2,2,54,0,0,0,0
880,State,756,20,2,1,53,0,0,0,0
881,State,756,20,2,1,53,0,0,0,0
882,State,756,20,2,1,53,0,0,0,0
883,State,756,21,2,1,53,0,0,0,0
884,State,756,20,2,2,54,0,0,0,0
885,State,756,20,2,2,54,0,0,0,0
886,State,756,21,2,2,54,0,0,0,0
887,State,756,21,2,4,56,0,0,0,0
888,State,756,21,2,2,54,0,0,0,0
889,State,756,21,2,1,53,0,0,0,0
890,State,756,20,2,2,52,0,0,0,0
891,State,756,21,2,1,53,0,0,0,0
892,State,756,21,2,2,54,0,0,0,0
893,State,756,21,2,2,54,0,0,0,0
894,State,756,21,2,1,53,0,0,0,0
895,State,756,21,2,1,53,0,0,0,0
896,State,756,21,2,2,54,0,0,0,0
897,State,756,21,2,2,54,0,0,0,0
898,State,756,21,2,2,54,0,0,0,0
899,State,756,21,2,2,54,0,0,0,0
900,State,756,20,2,1,53,0,0,0,0
901,State,756,20,2,1,53,0,0,0,0
902,State,756,21,2,1,53,0,0,0,0
903,State,756,21,2,1,53,0,0,0,0
904,State,756,20,2,1,53,0,0,0,0
905,State,756,20,2,2,54,0,0,0,0
906,State,756,20,2,2,54,0,0,0,0
907,State,756,21,2,2,54,0,0,0,0
908,State,756,21,2,2,54,0,0,0,0
909,State,756,20,2,1,53,0,0,0,0
910,State,756,20,2,1,53,0,0,0,0
911,State,756,20,2,1,53,0,0,0,0
912,State,756,20,2,1,53,0,0,0,0
913,State,756,20,2,2,54,0,0,0,0
914,State,756,20,2,2,54,0,0,0,0
915,State,756,21,2,2,55,0,0,0,0
916,State,756,21,2,2,54,0,0,0,0
917,State,756,20,2,1,53,0,0,0,0
918,State,756,20,2,1,53,0,0,0,0
919,State,756,20,2,1,54,0,0,0,0
920,State,756,21,2,1,53,0,0,0,0
921,State,756,21,2,1,53,0,0,0,0
922,State,756,20,2,1,53,0,0,0,0
923,State,756,20,2,2,54,0,0,0,0
924,State,756,20,2,1,53,0,0,0,0
925,State,756,20,2,2,54,0,0,0,0
926,State,756,20,2,2,54,0,0,0,0
927,State,756,20,2,2,54,0,0,0,0
928,State,756,21,2,2,55,0,0,0,0
929,State,756,22,2,2,54,0,0,0,0
930,State,756,21,2,2,53,0,0,0,0
931,State,756,21,2,2,53,0,0,0,0
932,State,756,20,2,1,53,0,0,0,0
933,State,756,22,2,2,54,0,0,0,0
934,State,756,21,2,2,53,0,0,0,0
935,State,756,21,2,2,53,0,0,0,0
936,State,756,22,2,2,54,0,0,0,0
937,State,756,21,2,2,53,0,0,0,0
938,State,756,21,2,2,53,0,0,0,0
939,State,756,22,2,2,54,0,0,0,0
940,State,756,21,2,2,53,0,0,0,0
941,State,756,21,2,2,53,0,0,0,0
942,State,756,21,2,1,53,0,0,0,0
943,State,756,20,2,1,53,0,0,0,0
944,State,756,20,2,2,54,0,0,0,0
945,State,756,21,2,2,54,0,0,0,0
946,State,756,21,2,2,54,0,0,0,0
947,State,756,21,2,2,55,0,0,0,0
948,State,756,21,2,1,53,0,0,0,0
949,State,756,22,2,5,55,0,0,0,0
950,State,756,24,2,11,57,0,0,0,0
951,State,756,24,2,5,54,0,0,0,0
952,State,756,24,2,6,55,0,0,0,0
953,State,756,23,2,4,54,0,0,0,0
954,State,756,24,2,4,55,0,0,0,0
955,State,756,20,2,1,53,0,0,0,0
956,State,756,20,2,1,53,0,0,0,0
957,State,756,20,2,1,53,0,0,0,0
958,State,756,24,2,5,54,0,0,0,0
959,State,756,24,2,6,55,0,0,0,0
960,State,756,22,2,6,53,0,0,0,0
961,State,756,23,2,4,54,0,0,0,0
962,State,756,24,2,4,55,0,0,0,0
963,State,756,23,2,3,53,0,0,0,0
964,State,756,21,2,2,54,0,0,0,0
965,State,756,21,2,2,53,0,0,0,0
966,State,756,22,2,2,54,0,0,0,0
967,State,756,21,2,2,53,0,0,0,0
968,State,756,21,2,2,54,0,0,0,0
969,State,756,25,2,6,57,0,0,0,0
970,State,756,23,2,3,54,0,0,0,0
971,State,756,22,2,3,55,0,0,0,0
972,State,756,22,2,3,55,0,0,0,0
973,State,755,23,2,4,55,0,0,0,0
974,State,756,35,2,8,57,0,0,0,0
975,State,755,23,2,2,57,0,0,0,0
976,State,755,25,2,3,59,0,0,0,0
977,State,755,25,2,3,58,0,0,0,0
978,State,2,65,1,17,2,4,0,2,2
979,State,2,65,1,17,2,4,0,2,2
980,State,25,20,2,9,12,0,0,0,0
981,State,25,20,2,9,12,0,0,0,0
982,State,25,16,2,8,12,0,0,0,0
983,State,25,16,2,8,12,0,0,0,0
984,State,25,17,2,8,12,0,0,0,0
985,State,25,17,2,8,12,0,0,0,0
986,State,25,16,2,8,12,0,0,0,0
987,State,25,16,2,8,12,0,0,0,0
988,State,25,13,2,9,11,0,0,0,0
989,State,25,13,2,9,11,0,0,0,0
990,State,25,13,2,6,11,0,0,0,0
991,State,25,13,2,6,11,0,0,0,0
992,State,25,13,2,6,11,0,0,0,0
993,State,25,13,2,6,11,0,0,0,0
994,State,25,13,2,6,11,0,0,0,0
995,State,25,13,2,6,11,0,0,0,0
996,State,25,13,2,6,11,0,0,0,0
997,State,25,13,2,6,11,0,0,0,0
998,State,25,13,2,6,11,0,0,0,0
999,State,25,13,2,6,11,0,0,0,0
1000,State,25,14,2,6,11,0,0,0,0
1001,State,25,14,2,6,11,0,0,0,0
1002,State,25,13,2,6,11,0,0,0,0
1003,State,25,13,2,6,11,0,0,0,0
1004,State,25,14,2,6,11,0,0,0,0
1005,State,25,14,2,6,11,0,0,0,0
1006,State,25,14,2,6,11,0,0,0,0
1007,State,25,14,2,6,11,0,0,0,0
1008,State,25,14,2,6,11,0,0,0,0
1009,State,25,14,2,6,11,0,0,0,0
1010,State,25,13,2,12,11,0,0,0,0
1011,State,25,13,2,12,11,0,0,0,0
1012,State,25,13,2,6,11,0,0,0,0
1013,State,25,13,2,6,11,0,0,0,0
1014,State,25,14,2,9,11,0,0,0,0
1015,State,25,14,2,9,11,0,0,0,0
1016,State,25,13,2,6,11,0,0,0,0
1017,State,25,13,2,6,11,0,0,0,0
1018,State,25,13,2,6,11,0,0,0,0
1019,State,25,13,2,6,11,0,0,0,0
1020,State,25,13,2,6,11,0,0,0,0
1021,State,25,13,2,6,11,0,0,0,0
1022,State,22,7,2,2,2,0,0,0,0
1023,State,22,6,2,2,2,0,0,0,0
1024,State,22,6,2,2,2,0,0,0,0
1025,State,22,6,2,2,2,0,0,0,0
1026,State,22,6,2,2,2,0,0,0,0
1027,State,22,6,2,2,2,0,0,0,0
1028,State,22,6,2,2,2,0,0,0,0
1029,State,22,6,2,2,2,0,0,0,0
1030,State,22,6,2,2,2,0,0,0,0
1031,State,22,6,2,2,2,0,0,0,0
1032,State,22,6,2,2,2,0,0,0,0
1033,State,22,6,2,2,2,0,0,0,0
1034,State,22,6,2,2,2,0,0,0,0
1035,State,22,8,2,2,2,0,0,0,0
1036,State,22,6,2,2,2,0,0,0,0
1037,State,22,6,2,2,2,0,0,0,0
1038,State,22,7,2,2,2,0,0,0,0
1039,State,22,6,2,2,2,0,0,0,0
1040,State,22,6,2,2,2,0,0,0,0
1041,State,1,8,1,4,3,0,0,0,0
1042,State,1,8,1,4,4,0,0,0,0
1043,State,1,8,1,4,3,0,0,0,0
1044,State,1,8,1,4,4,0,0,0,0
1045,State,2,11,1,3,11,0,0,0,0
1046,State,124,159,2,41,79,15,5,1,9
1047,State,110,30,2,17,71,0,0,0,0
1048,State,111,38,2,15,80,0,0,0,0
1049,State,109,20,2,5,68,0,0,0,0
1050,State,109,41,2,16,68,0,0,0,0
1051,State,109,35,2,11,67,0,0,0,0
1052,State,122,55,2,11,71,0,0,0,0
1053,State,109,14,2,9,67,0,0,0,0
1054,State,110,32,2,16,71,2,1,0,1
1055,State,110,11,2,10,74,2,0,2,0
1056,State,109,20,2,8,69,1,0,0,1
1057,State,755,24,2,2,52,0,0,0,0
1058,State,135,47,2,49,47,0,0,0,0
1059,State,138,125,2,119,51,5,0,2,3
1060,State,496,17,2,8,18,0,0,0,0
1061,State,3,3,2,0,1,11,0,3,8
1062,State,181,92,2,65,35,13,0,9,4
1063,State,179,51,2,29,37,4,0,2,2
1064,State,179,45,2,37,25,0,0,0,0
1065,State,669,174,2,45,205,15,5,1,9
1066,State,667,69,2,37,194,0,0,0,0
1067,State,670,73,2,15,197,0,0,0,0
1068,State,665,31,2,10,195,0,0,0,0
1069,State,665,60,2,15,197,1,0,0,1
1070,State,666,37,2,14,195,2,0,2,0
1071,State,44,15,2,8,10,0,0,0,0
1072,State,44,19,2,8,10,0,0,0,0
1073,State,44,15,2,8,10,0,0,0,0
1074,State,44,18,2,9,10,0,0,0,0
1075,State,44,24,2,9,10,0,0,0,0
1076,State,44,19,2,9,10,0,0,0,0
