Class,RuleId,RuleName,Severity,Line,Message
"utils:src/test/java/io/questdb/cliutil/Table2IlpTest.java",S1066,"Collapsible "if" statements should be merged",MAJOR,414
"utils:src/main/java/io/questdb/cliutil/TxFileStruct.java",S1104,"Class variable fields should not have public accessibility",MINOR,33
"utils:src/main/java/io/questdb/cliutil/TxFileStruct.java",S116,"Field names should comply with a naming convention",MINOR,33
"utils:src/main/java/io/questdb/cliutil/TxFileStruct.java",S116,"Field names should comply with a naming convention",MINOR,71
"utils:src/main/java/io/questdb/cliutil/TxSerializer.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,84
"utils:src/main/java/io/questdb/cliutil/TxSerializer.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,163
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,53
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,70
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S1659,"Multiple variables should not be declared on the same line",MINOR,76
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S127,""for" loop stop conditions should be invariant",MAJOR,82
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S127,""for" loop stop conditions should be invariant",MAJOR,85
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S127,""for" loop stop conditions should be invariant",MAJOR,88
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S127,""for" loop stop conditions should be invariant",MAJOR,91
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S127,""for" loop stop conditions should be invariant",MAJOR,94
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S127,""for" loop stop conditions should be invariant",MAJOR,97
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S127,""for" loop stop conditions should be invariant",MAJOR,103
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,106
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,112
"utils:src/main/java/io/questdb/cliutil/Table2Ilp.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,117
