Class,RuleId,RuleName,Severity,Line,Message
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingViewTransferHandler.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,81
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingViewTransferHandler.java",S1119,"Labels should not be used",MAJOR,98
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingViewTransferHandler.java",S1192,"String literals should not be duplicated",CRITICAL,117
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingViewTransferHandler.java",S1119,"Labels should not be used",MAJOR,144
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingViewTransferHandler.java",S1119,"Labels should not be used",MAJOR,201
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingViewTransferHandler.java",S1065,"Unused labels should be removed",MAJOR,201
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingViewTransferHandler.java",S1119,"Labels should not be used",MAJOR,481
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/ImageTool.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,81
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/ImageTool.java",S3740,"Raw types should not be used",MAJOR,104
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/AbstractAttributeEditorHandler.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,88
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/DrawingComponentRepainter.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,52
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/SelectionComponentRepainter.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,53
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/TextAreaFigure.java",S1068,"Unused "private" fields should be removed",MAJOR,64
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,51
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,55
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,69
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,73
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,150
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,154
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,158
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,162
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,176
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,180
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,238
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,242
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,286
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,290
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,333
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,337
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,362
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,366
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,409
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,413
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,494
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/HandleAttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,498
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,38
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,43
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,49
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,55
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,59
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,63
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,68
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,85
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,106
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,110
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,114
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,121
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,125
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,129
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,134
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,139
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,143
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,147
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,152
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,156
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,172
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,195
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,200
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,204
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,208
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,212
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,235
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,240
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,244
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,248
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,252
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,256
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,260
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,261
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,262
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,266
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,276
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,286
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,296
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,300
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2293,"The diamond operator ("<>") should be used",MINOR,315
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S3878,"Arrays should not be created for varargs parameters",MINOR,324
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S2386,"Mutable fields should not be "public static"",MINOR,361
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/DrawingColorChooserHandler.java",S125,"Sections of code should not be commented out",MAJOR,32
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/SelectionColorChooserHandler.java",S125,"Sections of code should not be commented out",MAJOR,34
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/DragHandle.java",S1128,"Unnecessary imports should be removed",MINOR,14
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKey.java",S1488,"Local variables should not be declared and then immediately returned or thrown",MINOR,200
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawing.java",S1134,"Track uses of "FIXME" tags",MAJOR,34
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingView.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,381
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingView.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,478
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingViewBeanInfo.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,157
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingViewTransferHandler.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,360
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AttributeToggler.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,64
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/GroupAction.java",S1192,"String literals should not be duplicated",CRITICAL,51
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/ImageBevelBorder.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,129
"jhotdraw-core:src/main/java/org/jhotdraw/draw/connector/Connector.java",S1128,"Unnecessary imports should be removed",MINOR,15
"jhotdraw-core:src/main/java/org/jhotdraw/draw/decoration/LineDecoration.java",S1128,"Unnecessary imports should be removed",MINOR,14
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/AbstractAttributeEditorHandler.java",S3358,"Ternary operators should not be nested",MAJOR,290
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/AbstractAttributeEditorHandler.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,317
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/AbstractAttributeEditorHandler.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,334
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/CompositeFigureEvent.java",S1128,"Unnecessary imports should be removed",MINOR,14
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/HandleEvent.java",S1128,"Unnecessary imports should be removed",MINOR,12
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/SetBoundsEdit.java",S1128,"Unnecessary imports should be removed",MINOR,13
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/AbstractAttributedCompositeFigure.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,219
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/AbstractAttributedCompositeFigure.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,220
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/TextAreaFigure.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,147
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/AbstractConnectionHandle.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,184
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/BezierControlPointHandle.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,88
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/BoundsOutlineHandle.java",S107,"Methods should not have too many parameters",MAJOR,89
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/CloseHandle.java",S1128,"Unnecessary imports should be removed",MINOR,12
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/ConnectionEndHandle.java",S1128,"Unnecessary imports should be removed",MINOR,12
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/FontSizeHandle.java",S1192,"String literals should not be duplicated",CRITICAL,107
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/LocatorHandle.java",S1128,"Unnecessary imports should be removed",MINOR,13
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/MoveHandle.java",S1128,"Unnecessary imports should be removed",MINOR,15
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/NullHandle.java",S1128,"Unnecessary imports should be removed",MINOR,13
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/RotateHandle.java",S1128,"Unnecessary imports should be removed",MINOR,12
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/RoundRectangleRadiusHandle.java",S1192,"String literals should not be duplicated",CRITICAL,106
"jhotdraw-core:src/main/java/org/jhotdraw/draw/layouter/Layouter.java",S1128,"Unnecessary imports should be removed",MINOR,12
"jhotdraw-core:src/main/java/org/jhotdraw/draw/liner/CurvedLiner.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,51
"jhotdraw-core:src/main/java/org/jhotdraw/draw/liner/ElbowLiner.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,51
"jhotdraw-core:src/main/java/org/jhotdraw/draw/locator/BezierLabelLocator.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,97
"jhotdraw-core:src/main/java/org/jhotdraw/draw/locator/Locator.java",S1128,"Unnecessary imports should be removed",MINOR,12
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/ConnectionTool.java",S1134,"Track uses of "FIXME" tags",MAJOR,57
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/SelectionTool.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,226
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKey.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,45
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AbstractDrawingEditorAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,49
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AbstractDrawingViewAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,42
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AbstractDrawingViewAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,43
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AbstractDrawingViewAction.java",S1124,"Modifiers should be declared in the correct order",MINOR,44
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AbstractDrawingViewAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,71
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AbstractDrawingViewAction.java",S5993,"Constructors of an "abstract" class should not be declared "public"",MAJOR,76
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AbstractDrawingViewAction.java",S5993,"Constructors of an "abstract" class should not be declared "public"",MAJOR,83
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AbstractSelectedAction.java",S1124,"Modifiers should be declared in the correct order",MINOR,45
"jhotdraw-core:src/main/java/org/jhotdraw/draw/action/AttributeToggler.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,38
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/AbstractAttributeEditorHandler.java",S5993,"Constructors of an "abstract" class should not be declared "public"",MAJOR,161
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/AbstractAttributeEditorHandler.java",S5993,"Constructors of an "abstract" class should not be declared "public"",MAJOR,165
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/AbstractAttributeEditorHandler.java",S5993,"Constructors of an "abstract" class should not be declared "public"",MAJOR,170
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/FigureEvent.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,40
"jhotdraw-core:src/main/java/org/jhotdraw/draw/event/FigureEvent.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,41
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/LineConnectionFigure.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,50
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/TextAreaFigure.java",S107,"Methods should not have too many parameters",MAJOR,147
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/BezierTool.java",S1172,"Unused method parameters should be removed",MAJOR,80
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/CreationTool.java",S1133,"Deprecated code should be removed",INFO,153
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/DefaultHandleTracker.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,254
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/DefaultSelectAreaTracker.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,173
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/DelegationSelectionTool.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,190
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/AbstractCompositeFigure.java",S1155,"Collection.isEmpty() should be used to test for emptiness",MINOR,334
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingView.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,58
"jhotdraw-core:src/main/java/org/jhotdraw/draw/DefaultDrawingView.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,64
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/AbstractAttributedCompositeFigure.java",S1905,"Redundant casts should not be used",MINOR,69
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/AbstractAttributedFigure.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,37
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/AbstractAttributedFigure.java",S1905,"Redundant casts should not be used",MINOR,74
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/ImageFigure.java",S1488,"Local variables should not be declared and then immediately returned or thrown",MINOR,179
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/CreationTool.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,217
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AbstractDrawing.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,33
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AbstractDrawing.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,34
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S1134,"Track uses of "FIXME" tags",MAJOR,170
"jhotdraw-core:src/main/java/org/jhotdraw/draw/AttributeKeys.java",S5411,"Avoid using boxed "Boolean" types directly in boolean expressions",MINOR,368
"jhotdraw-core:src/main/java/org/jhotdraw/draw/figure/BezierFigure.java",S1134,"Track uses of "FIXME" tags",MAJOR,490
"jhotdraw-core:src/main/java/org/jhotdraw/draw/tool/BezierTool.java",S1066,"Collapsible "if" statements should be merged",MAJOR,334
"jhotdraw-core:src/main/java/org/jhotdraw/draw/handle/AbstractConnectionHandle.java",S1068,"Unused "private" fields should be removed",MAJOR,35
