Class,RuleId,RuleName,Severity,Line,Message
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/BezierPathIterator.java",S1197,"Array designators "[]" should be on the type, not the variable",MINOR,41
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/BezierPathIterator.java",S1068,"Unused "private" fields should be removed",MAJOR,41
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,569
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,500
"jhotdraw-utils:src/main/java/org/jhotdraw/util/ResourceBundleUtil.java",S2293,"The diamond operator ("<>") should be used",MINOR,61
"jhotdraw-utils:src/main/java/org/jhotdraw/util/ResourceBundleUtil.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,153
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,414
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,612
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4165,"Assignments should not be redundant",MAJOR,685
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4165,"Assignments should not be redundant",MAJOR,719
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4165,"Assignments should not be redundant",MAJOR,748
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,917
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Bezier.java",S117,"Local variable and method parameter names should comply with a naming convention",MINOR,553
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Bezier.java",S117,"Local variable and method parameter names should comply with a naming convention",MINOR,553
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Bezier.java",S1659,"Multiple variables should not be declared on the same line",MINOR,553
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Bezier.java",S117,"Local variable and method parameter names should comply with a naming convention",MINOR,555
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Bezier.java",S117,"Local variable and method parameter names should comply with a naming convention",MINOR,555
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Bezier.java",S117,"Local variable and method parameter names should comply with a naming convention",MINOR,555
