Class,RuleId,RuleName,Severity,Line,Message
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/RedoAction.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,44
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/RedoAction.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,44
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/UndoAction.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,43
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/UndoAction.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,43
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractApplicationAction.java",S1192,"String literals should not be duplicated",CRITICAL,73
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractApplicationAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,41
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractViewAction.java",S5993,"Constructors of an "abstract" class should not be declared "public"",MAJOR,70
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/AbstractFindAction.java",S5993,"Constructors of an "abstract" class should not be declared "public"",MAJOR,37
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/AbstractSelectionAction.java",S5993,"Constructors of an "abstract" class should not be declared "public"",MAJOR,64
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractApplicationAction.java",S5993,"Constructors of an "abstract" class should not be declared "public"",MAJOR,46
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractApplicationAction.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,70
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractViewAction.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,47
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractViewAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,47
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractViewAction.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,55
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractViewAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,55
"jhotdraw-actions:src/main/java/org/jhotdraw/action/AbstractViewAction.java",S1192,"String literals should not be duplicated",CRITICAL,59
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/AbstractSelectionAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,56
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/AbstractSelectionAction.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,68
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/AbstractSelectionAction.java",S1871,"Two branches in a conditional structure should not have exactly the same implementation",MAJOR,74
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/DeleteAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,67
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/DeleteAction.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,97
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/RedoAction.java",S1604,"Anonymous inner classes containing only one method should become lambdas",MAJOR,40
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/RedoAction.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,40
"jhotdraw-actions:src/main/java/org/jhotdraw/action/edit/RedoAction.java",S3252,""static" base class members should not be accessed via derived types",CRITICAL,45
