Class,RuleId,RuleName,Severity,Line,Message
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S1068,"Unused "private" fields should be removed",MAJOR,26
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S1068,"Unused "private" fields should be removed",MAJOR,27
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S1068,"Unused "private" fields should be removed",MAJOR,28
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S1068,"Unused "private" fields should be removed",MAJOR,29
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S1068,"Unused "private" fields should be removed",MAJOR,32
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,43
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,688
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,116
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,116
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,116
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S5843,"Regular expressions should not be too complicated",MAJOR,116
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,120
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,120
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,120
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S5843,"Regular expressions should not be too complicated",MAJOR,120
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6397,"Character classes in regular expressions should not contain only one character",MAJOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S5843,"Regular expressions should not be too complicated",MAJOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S5843,"Regular expressions should not be too complicated",MAJOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,134
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,134
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/JActivityView.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,106
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/action/FontChooserHandler.java",S108,"Nested blocks of code should not be left empty",MAJOR,59
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/action/FontChooserHandler.java",S1066,"Collapsible "if" statements should be merged",MAJOR,141
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFontChooserUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,479
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,998
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1003
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1003
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1005
